MODELO,QUERY_KEY,DOC_KEY,RANK
text-embedding-3-large,14,NORMA-16682,35
text-embedding-3-large,14,NORMA-6708,36
text-embedding-3-large,14,NORMA-23802,37
text-embedding-3-large,14,NORMA-6821,38
text-embedding-3-large,14,NORMA-646,39
text-embedding-3-large,14,NORMA-15864,40
text-embedding-3-large,14,NORMA-27821,41
text-embedding-3-large,14,NORMA-23402,42
text-embedding-3-large,14,NORMA-19326,43
text-embedding-3-large,14,NORMA-19689,44
text-embedding-3-large,14,NORMA-24522,45
text-embedding-3-large,14,NORMA-19942,46
text-embedding-3-large,14,NORMA-21024,47
text-embedding-3-large,14,NORMA-26961,48
text-embedding-3-large,14,NORMA-26122,49
text-embedding-3-large,14,NORMA-17542,50
text-embedding-3-large,15,NORMA-18729,1
text-embedding-3-large,15,NORMA-18699,2
text-embedding-3-large,15,NORMA-19733,3
text-embedding-3-large,15,NORMA-18562,4
text-embedding-3-large,15,NORMA-21717,5
text-embedding-3-large,15,NORMA-19403,6
text-embedding-3-large,15,NORMA-6448,7
text-embedding-3-large,15,NORMA-3571,8
text-embedding-3-large,15,NORMA-21459,9
text-embedding-3-large,15,NORMA-21617,10
text-embedding-3-large,15,NORMA-4318,11
text-embedding-3-large,15,NORMA-3975,12
text-embedding-3-large,15,NORMA-20591,13
text-embedding-3-large,15,NORMA-21449,14
text-embedding-3-large,15,NORMA-20815,15
text-embedding-3-large,15,NORMA-19727,16
text-embedding-3-large,15,NORMA-19079,17
text-embedding-3-large,15,NORMA-18627,18
text-embedding-3-large,15,NORMA-4182,19
text-embedding-3-large,15,NORMA-18886,20
text-embedding-3-large,15,NORMA-18686,21
text-embedding-3-large,15,NORMA-9715,22
text-embedding-3-large,15,NORMA-21470,23
text-embedding-3-large,15,NORMA-20300,24
text-embedding-3-large,15,NORMA-19769,25
text-embedding-3-large,15,NORMA-18327,26
text-embedding-3-large,15,NORMA-6769,27
text-embedding-3-large,15,NORMA-21277,28
text-embedding-3-large,15,NORMA-19303,29
text-embedding-3-large,15,NORMA-8158,30
text-embedding-3-large,15,NORMA-10018,31
text-embedding-3-large,15,NORMA-21534,32
text-embedding-3-large,15,NORMA-21716,33
text-embedding-3-large,15,NORMA-21535,34
text-embedding-3-large,15,NORMA-25443,35
text-embedding-3-large,15,NORMA-18730,36
text-embedding-3-large,15,NORMA-9936,37
text-embedding-3-large,15,NORMA-21448,38
text-embedding-3-large,15,NORMA-20927,39
text-embedding-3-large,15,NORMA-12437,40
text-embedding-3-large,15,NORMA-10247,41
text-embedding-3-large,15,NORMA-19645,42
text-embedding-3-large,15,NORMA-19225,43
text-embedding-3-large,15,NORMA-12965,44
text-embedding-3-large,15,NORMA-6170,45
text-embedding-3-large,15,NORMA-18889,46
text-embedding-3-large,15,NORMA-21278,47
text-embedding-3-large,15,NORMA-14390,48
text-embedding-3-large,15,NORMA-19970,49
text-embedding-3-large,15,NORMA-19061,50
text-embedding-3-large,16,NORMA-6968,1
text-embedding-3-large,16,NORMA-6176,2
text-embedding-3-large,16,NORMA-21344,3
text-embedding-3-large,16,NORMA-1445,4
text-embedding-3-large,16,NORMA-1114,5
text-embedding-3-large,16,NORMA-16424,6
text-embedding-3-large,16,NORMA-22862,7
text-embedding-3-large,16,NORMA-1248,8
text-embedding-3-large,16,NORMA-1374,9
text-embedding-3-large,16,NORMA-1164,10
text-embedding-3-large,16,NORMA-21703,11
text-embedding-3-large,16,NORMA-1470,12
text-embedding-3-large,16,NORMA-12965,13
text-embedding-3-large,16,NORMA-12437,14
text-embedding-3-large,16,NORMA-1192,15
text-embedding-3-large,16,NORMA-27161,16
text-embedding-3-large,16,NORMA-13514,17
text-embedding-3-large,16,NORMA-1296,18
text-embedding-3-large,16,NORMA-23101,19
text-embedding-3-large,16,NORMA-13990,20
text-embedding-3-large,16,NORMA-21649,21
text-embedding-3-large,16,NORMA-14390,22
text-embedding-3-large,16,NORMA-10298,23
text-embedding-3-large,16,NORMA-12490,24
text-embedding-3-large,16,NORMA-21700,25
text-embedding-3-large,16,NORMA-21269,26
text-embedding-3-large,16,NORMA-18741,27
text-embedding-3-large,16,NORMA-21638,28
text-embedding-3-large,16,NORMA-13795,29
text-embedding-3-large,16,NORMA-23361,30
text-embedding-3-large,16,NORMA-13610,31
text-embedding-3-large,16,NORMA-21706,32
text-embedding-3-large,16,NORMA-20790,33
text-embedding-3-large,16,NORMA-14744,34
text-embedding-3-large,16,NORMA-5380,35
text-embedding-3-large,16,NORMA-18910,36
text-embedding-3-large,16,NORMA-27061,37
text-embedding-3-large,16,NORMA-21709,38
text-embedding-3-large,16,NORMA-12911,39
text-embedding-3-large,16,NORMA-18211,40
text-embedding-3-large,16,NORMA-20888,41
text-embedding-3-large,16,NORMA-13892,42
text-embedding-3-large,16,NORMA-13212,43
text-embedding-3-large,16,NORMA-21509,44
text-embedding-3-large,16,NORMA-14523,45
text-embedding-3-large,16,NORMA-11734,46
text-embedding-3-large,16,NORMA-2483,47
text-embedding-3-large,16,NORMA-21617,48
text-embedding-3-large,16,NORMA-14361,49
text-embedding-3-large,16,NORMA-9152,50
text-embedding-3-large,17,NORMA-21122,1
text-embedding-3-large,17,NORMA-19281,2
text-embedding-3-large,17,NORMA-21185,3
text-embedding-3-large,17,NORMA-20586,4
text-embedding-3-large,17,NORMA-20883,5
text-embedding-3-large,17,NORMA-18781,6
text-embedding-3-large,17,NORMA-20585,7
text-embedding-3-large,17,NORMA-20921,8
text-embedding-3-large,17,NORMA-20575,9
text-embedding-3-large,17,NORMA-21564,10
text-embedding-3-large,17,NORMA-20762,11
text-embedding-3-large,17,NORMA-20234,12
text-embedding-3-large,17,NORMA-20943,13
text-embedding-3-large,17,NORMA-3721,14
text-embedding-3-large,17,NORMA-10531,15
text-embedding-3-large,17,NORMA-9848,16
text-embedding-3-large,17,NORMA-18335,17
text-embedding-3-large,17,NORMA-20274,18
text-embedding-3-large,17,NORMA-21191,19
text-embedding-3-large,17,NORMA-26003,20
text-embedding-3-large,17,NORMA-21278,21
text-embedding-3-large,17,NORMA-21324,22
text-embedding-3-large,17,NORMA-18636,23
text-embedding-3-large,17,NORMA-20935,24
text-embedding-3-large,17,NORMA-15253,25
text-embedding-3-large,17,NORMA-21241,26
text-embedding-3-large,17,NORMA-21459,27
text-embedding-3-large,17,NORMA-19290,28
text-embedding-3-large,17,NORMA-20300,29
text-embedding-3-large,17,NORMA-4066,30
text-embedding-3-large,17,NORMA-5751,31
text-embedding-3-large,17,NORMA-7501,32
text-embedding-3-large,17,NORMA-20932,33
text-embedding-3-large,17,NORMA-19245,34
text-embedding-3-large,17,NORMA-19913,35
text-embedding-3-large,17,NORMA-13514,36
text-embedding-3-large,17,NORMA-21171,37
text-embedding-3-large,17,NORMA-12911,38
text-embedding-3-large,17,NORMA-21565,39
text-embedding-3-large,17,NORMA-13519,40
text-embedding-3-large,17,NORMA-9711,41
text-embedding-3-large,17,NORMA-18629,42
text-embedding-3-large,17,NORMA-14725,43
text-embedding-3-large,17,NORMA-6674,44
text-embedding-3-large,17,NORMA-12437,45
text-embedding-3-large,17,NORMA-20228,46
text-embedding-3-large,17,NORMA-12965,47
text-embedding-3-large,17,NORMA-18914,48
text-embedding-3-large,17,NORMA-21091,49
text-embedding-3-large,17,NORMA-16382,50
text-embedding-3-large,18,NORMA-21602,1
text-embedding-3-large,18,NORMA-25122,2
text-embedding-3-large,18,NORMA-18419,3
text-embedding-3-large,18,NORMA-21116,4
text-embedding-3-large,18,NORMA-21557,5
text-embedding-3-large,18,NORMA-21577,6
text-embedding-3-large,18,NORMA-21287,7
text-embedding-3-large,18,NORMA-19263,8
text-embedding-3-large,18,NORMA-18613,9
text-embedding-3-large,18,NORMA-20981,10
text-embedding-3-large,18,NORMA-19708,11
text-embedding-3-large,18,NORMA-18956,12
text-embedding-3-large,18,NORMA-19487,13
text-embedding-3-large,18,NORMA-21354,14
text-embedding-3-large,18,NORMA-19157,15
text-embedding-3-large,18,NORMA-19360,16
text-embedding-3-large,18,NORMA-19053,17
text-embedding-3-large,18,NORMA-18792,18
text-embedding-3-large,18,NORMA-18488,19
text-embedding-3-large,18,NORMA-18310,20
text-embedding-3-large,18,NORMA-21054,21
text-embedding-3-large,18,NORMA-20718,22
text-embedding-3-large,18,NORMA-18512,23
text-embedding-3-large,18,NORMA-18849,24
text-embedding-3-large,18,NORMA-18739,25
text-embedding-3-large,18,NORMA-20806,26
text-embedding-3-large,18,NORMA-20530,27
text-embedding-3-large,18,NORMA-18917,28
text-embedding-3-large,18,NORMA-21687,29
text-embedding-3-large,18,NORMA-19875,30
text-embedding-3-large,18,NORMA-19830,31
text-embedding-3-large,18,NORMA-20357,32
text-embedding-3-large,18,NORMA-20459,33
text-embedding-3-large,18,NORMA-20351,34
text-embedding-3-large,18,NORMA-21767,35
text-embedding-3-large,18,NORMA-22661,36
text-embedding-3-large,18,NORMA-21601,37
text-embedding-3-large,18,NORMA-21692,38
text-embedding-3-large,18,NORMA-25202,39
text-embedding-3-large,18,NORMA-12820,40
text-embedding-3-large,18,NORMA-20554,41
text-embedding-3-large,18,NORMA-22861,42
text-embedding-3-large,18,NORMA-11584,43
text-embedding-3-large,18,NORMA-21797,44
text-embedding-3-large,18,NORMA-20342,45
text-embedding-3-large,18,NORMA-15253,46
text-embedding-3-large,18,NORMA-21636,47
text-embedding-3-large,18,NORMA-15029,48
text-embedding-3-large,18,NORMA-20340,49
text-embedding-3-large,18,NORMA-20330,50
text-embedding-3-large,19,NORMA-25701,1
text-embedding-3-large,19,NORMA-24941,2
text-embedding-3-large,19,NORMA-14646,3
text-embedding-3-large,19,NORMA-21761,4
text-embedding-3-large,19,NORMA-28982,5
text-embedding-3-large,19,NORMA-14910,6
text-embedding-3-large,19,NORMA-21578,7
text-embedding-3-large,19,NORMA-19374,8
text-embedding-3-large,19,NORMA-12697,9
text-embedding-3-large,19,NORMA-21423,10
text-embedding-3-large,19,NORMA-21738,11
text-embedding-3-large,19,NORMA-21295,12
text-embedding-3-large,19,NORMA-18971,13
text-embedding-3-large,19,NORMA-11538,14
text-embedding-3-large,19,NORMA-19267,15
text-embedding-3-large,19,NORMA-9934,16
text-embedding-3-large,19,NORMA-21660,17
text-embedding-3-large,19,NORMA-21635,18
text-embedding-3-large,19,NORMA-21743,19
text-embedding-3-large,19,NORMA-21701,20
text-embedding-3-large,19,NORMA-21332,21
text-embedding-3-large,19,NORMA-2068,22
text-embedding-3-large,19,NORMA-19317,23
text-embedding-3-large,19,NORMA-19712,24
text-embedding-3-large,19,NORMA-21724,25
text-embedding-3-large,19,NORMA-501,26
text-embedding-3-large,19,NORMA-1924,27
text-embedding-3-large,19,NORMA-22981,28
text-embedding-3-large,19,NORMA-13216,29
text-embedding-3-large,19,NORMA-26082,30
text-embedding-3-large,19,NORMA-20273,31
text-embedding-3-large,19,NORMA-25942,32
text-embedding-3-large,19,NORMA-21050,33
text-embedding-3-large,19,NORMA-26806,34
text-embedding-3-large,19,NORMA-26601,35
text-embedding-3-large,19,NORMA-28168,36
text-embedding-3-large,19,NORMA-13755,37
text-embedding-3-large,19,NORMA-29143,38
text-embedding-3-large,19,NORMA-15222,39
text-embedding-3-large,19,NORMA-26724,40
text-embedding-3-large,19,NORMA-27524,41
text-embedding-3-large,19,NORMA-26341,42
text-embedding-3-large,19,NORMA-26321,43
text-embedding-3-large,19,NORMA-29561,44
text-embedding-3-large,19,NORMA-26301,45
text-embedding-3-large,19,NORMA-25184,46
text-embedding-3-large,19,NORMA-28502,47
text-embedding-3-large,19,NORMA-27547,48
text-embedding-3-large,19,NORMA-26961,49
text-embedding-3-large,19,NORMA-13342,50
text-embedding-3-large,20,NORMA-29861,1
text-embedding-3-large,20,NORMA-29621,2
text-embedding-3-large,20,NORMA-27081,3
text-embedding-3-large,20,NORMA-13360,4
text-embedding-3-large,20,NORMA-27421,5
text-embedding-3-large,20,NORMA-25205,6
text-embedding-3-large,20,NORMA-10909,7
text-embedding-3-large,20,NORMA-27181,8
text-embedding-3-large,20,NORMA-10742,9
text-embedding-3-large,20,NORMA-29008,10
text-embedding-3-large,20,NORMA-27202,11
text-embedding-3-large,20,NORMA-9977,12
text-embedding-3-large,20,NORMA-8596,13
text-embedding-3-large,20,NORMA-26041,14
text-embedding-3-large,20,NORMA-25524,15
text-embedding-3-large,20,NORMA-23761,16
text-embedding-3-large,20,NORMA-20073,17
text-embedding-3-large,20,NORMA-10108,18
text-embedding-3-large,20,NORMA-6173,19
text-embedding-3-large,20,NORMA-27201,20
text-embedding-3-large,20,NORMA-10107,21
text-embedding-3-large,20,NORMA-10144,22
text-embedding-3-large,20,NORMA-7669,23
text-embedding-3-large,20,NORMA-26564,24
text-embedding-3-large,20,NORMA-9454,25
text-embedding-3-large,20,NORMA-29023,26
text-embedding-3-large,20,NORMA-10888,27
text-embedding-3-large,20,NORMA-25203,28
text-embedding-3-large,20,NORMA-14030,29
text-embedding-3-large,20,NORMA-24842,30
text-embedding-3-large,20,NORMA-9407,31
text-embedding-3-large,20,NORMA-10248,32
text-embedding-3-large,20,NORMA-25141,33
text-embedding-3-large,20,NORMA-13678,34
text-embedding-3-large,20,NORMA-25204,35
text-embedding-3-large,20,NORMA-10170,36
text-embedding-3-large,20,NORMA-27701,37
text-embedding-3-large,20,NORMA-26421,38
text-embedding-3-large,20,NORMA-14338,39
text-embedding-3-large,20,NORMA-23081,40
text-embedding-3-large,20,NORMA-25262,41
text-embedding-3-large,20,NORMA-13221,42
text-embedding-3-large,20,NORMA-27688,43
text-embedding-3-large,20,NORMA-7586,44
text-embedding-3-large,20,NORMA-26563,45
text-embedding-3-large,20,NORMA-21587,46
text-embedding-3-large,20,NORMA-8112,47
text-embedding-3-large,20,NORMA-11468,48
text-embedding-3-large,20,NORMA-8704,49
text-embedding-3-large,20,NORMA-27021,50
text-embedding-3-large,21,NORMA-19643,1
text-embedding-3-large,21,NORMA-21209,2
text-embedding-3-large,21,NORMA-19017,3
text-embedding-3-large,21,NORMA-21659,4
text-embedding-3-large,21,NORMA-21676,5
text-embedding-3-large,21,NORMA-20985,6
text-embedding-3-large,21,NORMA-2249,7
text-embedding-3-large,21,NORMA-2047,8
text-embedding-3-large,21,NORMA-19062,9
text-embedding-3-large,21,NORMA-10422,10
text-embedding-3-large,21,NORMA-19256,11
text-embedding-3-large,21,NORMA-21628,12
text-embedding-3-large,21,NORMA-24582,13
text-embedding-3-large,21,NORMA-18748,14
text-embedding-3-large,21,NORMA-19472,15
text-embedding-3-large,21,NORMA-21451,16
text-embedding-3-large,21,NORMA-21341,17
text-embedding-3-large,21,NORMA-1272,18
text-embedding-3-large,21,NORMA-9493,19
text-embedding-3-large,21,NORMA-15071,20
text-embedding-3-large,21,NORMA-21550,21
text-embedding-3-large,21,NORMA-3503,22
text-embedding-3-large,21,NORMA-26701,23
text-embedding-3-large,21,NORMA-2043,24
text-embedding-3-large,21,NORMA-4848,25
text-embedding-3-large,21,NORMA-19948,26
text-embedding-3-large,21,NORMA-19381,27
text-embedding-3-large,21,NORMA-18966,28
text-embedding-3-large,21,NORMA-18227,29
text-embedding-3-large,21,NORMA-21611,30
text-embedding-3-large,21,NORMA-15060,31
text-embedding-3-large,21,NORMA-18981,32
text-embedding-3-large,21,NORMA-31903,33
text-embedding-3-large,21,NORMA-13718,34
text-embedding-3-large,21,NORMA-21393,35
text-embedding-3-large,21,NORMA-21730,36
text-embedding-3-large,21,NORMA-9423,37
text-embedding-3-large,21,NORMA-21778,38
text-embedding-3-large,21,NORMA-19843,39
text-embedding-3-large,21,NORMA-10010,40
text-embedding-3-large,21,NORMA-20997,41
text-embedding-3-large,21,NORMA-21387,42
text-embedding-3-large,21,NORMA-4885,43
text-embedding-3-large,21,NORMA-1398,44
text-embedding-3-large,21,NORMA-18218,45
text-embedding-3-large,21,NORMA-11300,46
text-embedding-3-large,21,NORMA-4317,47
text-embedding-3-large,21,NORMA-13029,48
text-embedding-3-large,21,NORMA-22461,49
text-embedding-3-large,21,NORMA-7326,50
text-embedding-3-large,23,NORMA-20590,1
text-embedding-3-large,23,NORMA-20423,2
text-embedding-3-large,23,NORMA-778,3
text-embedding-3-large,23,NORMA-1851,4
text-embedding-3-large,23,NORMA-19960,5
text-embedding-3-large,23,NORMA-21268,6
text-embedding-3-large,23,NORMA-20443,7
text-embedding-3-large,23,NORMA-20603,8
text-embedding-3-large,23,NORMA-21540,9
text-embedding-3-large,23,NORMA-215,10
text-embedding-3-large,23,NORMA-24104,11
text-embedding-3-large,23,NORMA-20282,12
text-embedding-3-large,23,NORMA-8501,13
text-embedding-3-large,23,NORMA-20807,14
text-embedding-3-large,23,NORMA-20403,15
text-embedding-3-large,23,NORMA-20574,16
text-embedding-3-large,23,NORMA-21522,17
text-embedding-3-large,23,NORMA-20873,18
text-embedding-3-large,23,NORMA-4567,19
text-embedding-3-large,23,NORMA-4829,20
text-embedding-3-large,23,NORMA-20473,21
text-embedding-3-large,23,NORMA-3943,22
text-embedding-3-large,23,NORMA-12988,23
text-embedding-3-large,23,NORMA-1090,24
text-embedding-3-large,23,NORMA-20204,25
text-embedding-3-large,23,NORMA-4145,26
text-embedding-3-large,23,NORMA-5834,27
text-embedding-3-large,23,NORMA-1597,28
text-embedding-3-large,23,NORMA-20371,29
text-embedding-3-large,23,NORMA-20426,30
text-embedding-3-large,23,NORMA-19787,31
text-embedding-3-large,23,NORMA-4449,32
text-embedding-3-large,23,NORMA-1841,33
text-embedding-3-large,23,NORMA-1672,34
text-embedding-3-large,23,NORMA-20490,35
text-embedding-3-large,23,NORMA-25902,36
text-embedding-3-large,23,NORMA-20487,37
text-embedding-3-large,23,NORMA-3592,38
text-embedding-3-large,23,NORMA-3505,39
text-embedding-3-large,23,NORMA-20796,40
text-embedding-3-large,23,NORMA-20366,41
text-embedding-3-large,23,NORMA-5249,42
text-embedding-3-large,23,NORMA-643,43
text-embedding-3-large,23,NORMA-20468,44
text-embedding-3-large,23,NORMA-6415,45
text-embedding-3-large,23,NORMA-20480,46
text-embedding-3-large,23,NORMA-26161,47
text-embedding-3-large,23,NORMA-20527,48
text-embedding-3-large,23,NORMA-11474,49
text-embedding-3-large,23,NORMA-8817,50
text-embedding-3-large,24,NORMA-1295,1
text-embedding-3-large,24,NORMA-464,2
text-embedding-3-large,24,NORMA-1433,3
text-embedding-3-large,24,NORMA-1996,4
text-embedding-3-large,24,NORMA-1674,5
text-embedding-3-large,24,NORMA-385,6
text-embedding-3-large,24,NORMA-20271,7
text-embedding-3-large,24,NORMA-1175,8
text-embedding-3-large,24,NORMA-838,9
text-embedding-3-large,24,NORMA-76,10
text-embedding-3-large,24,NORMA-1171,11
text-embedding-3-large,24,NORMA-20853,12
text-embedding-3-large,24,NORMA-1361,13
text-embedding-3-large,24,NORMA-736,14
text-embedding-3-large,24,NORMA-2395,15
text-embedding-3-large,24,NORMA-850,16
text-embedding-3-large,24,NORMA-1286,17
text-embedding-3-large,24,NORMA-18393,18
text-embedding-3-large,24,NORMA-358,19
text-embedding-3-large,24,NORMA-1407,20
text-embedding-3-large,24,NORMA-21308,21
text-embedding-3-large,24,NORMA-1334,22
text-embedding-3-large,24,NORMA-833,23
text-embedding-3-large,24,NORMA-21135,24
text-embedding-3-large,24,NORMA-1179,25
text-embedding-3-large,24,NORMA-2180,26
text-embedding-3-large,24,NORMA-20611,27
text-embedding-3-large,24,NORMA-18981,28
text-embedding-3-large,24,NORMA-1306,29
text-embedding-3-large,24,NORMA-423,30
text-embedding-3-large,24,NORMA-1260,31
text-embedding-3-large,24,NORMA-1442,32
text-embedding-3-large,24,NORMA-875,33
text-embedding-3-large,24,NORMA-20425,34
text-embedding-3-large,24,NORMA-755,35
text-embedding-3-large,24,NORMA-1776,36
text-embedding-3-large,24,NORMA-21299,37
text-embedding-3-large,24,NORMA-483,38
text-embedding-3-large,24,NORMA-976,39
text-embedding-3-large,24,NORMA-18394,40
text-embedding-3-large,24,NORMA-1026,41
text-embedding-3-large,24,NORMA-18434,42
text-embedding-3-large,24,NORMA-1408,43
text-embedding-3-large,24,NORMA-2623,44
text-embedding-3-large,24,NORMA-856,45
text-embedding-3-large,24,NORMA-4778,46
text-embedding-3-large,24,NORMA-10260,47
text-embedding-3-large,24,NORMA-4848,48
text-embedding-3-large,24,NORMA-1352,49
text-embedding-3-large,24,NORMA-20185,50
text-embedding-3-large,25,NORMA-20611,1
text-embedding-3-large,25,NORMA-20029,2
text-embedding-3-large,25,NORMA-20271,3
text-embedding-3-large,25,NORMA-358,4
text-embedding-3-large,25,NORMA-20853,5
text-embedding-3-large,25,NORMA-159,6
text-embedding-3-large,25,NORMA-20185,7
text-embedding-3-large,25,NORMA-1295,8
text-embedding-3-large,25,NORMA-20261,9
text-embedding-3-large,25,NORMA-1442,10
text-embedding-3-large,25,NORMA-833,11
text-embedding-3-large,25,NORMA-385,12
text-embedding-3-large,25,NORMA-19853,13
text-embedding-3-large,25,NORMA-1173,14
text-embedding-3-large,25,NORMA-1306,15
text-embedding-3-large,25,NORMA-736,16
text-embedding-3-large,25,NORMA-1175,17
text-embedding-3-large,25,NORMA-20755,18
text-embedding-3-large,25,NORMA-1171,19
text-embedding-3-large,25,NORMA-21308,20
text-embedding-3-large,25,NORMA-20525,21
